Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
053-29019,15AUGU,Yes,ACTIVE,WARRANT 5103 2124,05/28/2009,8828,30,494.8,30,,,Yes,PA GEN ENERGY CO LLC,OGO-63025,FOREST,HOWE,41.550344,-79.164492,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
053-30227,15AUGU,Yes,ACTIVE,FOREST HOWE PAD B 2612,05/15/2013,14565,31,816.4,31,,,No,PA GEN ENERGY CO LLC,OGO-63025,FOREST,HOWE,41.530214,-79.184292,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
053-30296,15AUGU,Yes,ACTIVE,HASTINGS RUN 1404 6HM,11/19/2012,1315,6,,,,,No,SWEPI LP,OGO-67805,FOREST,HOWE,41.587339,-79.090422,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
053-30356,15AUGU,No,ACTIVE,HASTINGS RUN 1404 4HM,05/09/2013,,,,,,,No,SWEPI LP,OGO-67805,FOREST,HOWE,41.587544,-79.090603,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Plugged well,Plugged 12/22/14,OGRE
053-30216,15AUGU,No,ACTIVE,SRC WT 3668 54H 51122,11/19/2012,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,FOREST,JENKS,41.500142,-78.976153,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
053-30217,15AUGU,No,ACTIVE,SRC WT 3668 59H 51127,11/20/2012,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,FOREST,JENKS,41.500192,-78.976186,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
053-30222,15AUGU,No,ACTIVE,BUZZARD SWAMP 1400 5HD,08/17/2012,,,,,,,No,SWEPI LP,OGO-67805,FOREST,JENKS,41.41875,-79.098272,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
053-30223,15AUGU,No,ACTIVE,BUZZARD SWAMP 1400 5HM,08/15/2012,,,,,,,No,SWEPI LP,OGO-67805,FOREST,JENKS,41.418783,-79.0983,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
053-30224,15AUGU,No,RINAC,BUZZARD SWAMP 1400 5HS,04/19/2013,,,,,,,No,SWEPI LP,OGO-67805,FOREST,JENKS,41.418714,-79.098244,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
053-30249,15AUGU,No,RINAC,BUZZARD SWAMP 1400 6HM,09/27/2012,,,,,,,No,SWEPI LP,OGO-67805,FOREST,JENKS,41.418608,-79.098161,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
053-30239,15AUGU,No,ACTIVE,BOBBS CREEK 1403 5HM,09/11/2012,,,,,,,No,SWEPI LP,OGO-67805,FOREST,KINGSLEY,41.598486,-79.209417,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
053-30242,15AUGU,No,ACTIVE,BOBBS CREEK 1403 6HM,09/11/2012,,,,,,,No,SWEPI LP,OGO-67805,FOREST,KINGSLEY,41.598289,-79.209489,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,Inactive Status approved 8/18/14,OGRE
053-29710,15AUGU,No,ACTIVE,SENECA TIMBERLANDS 3H,04/09/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,FOREST,TIONESTA,41.41651,-79.459517,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
053-30138,15AUGU,No,ACTIVE,SENECA TIMBERLANDS 10H 50996,03/16/2012,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,FOREST,TIONESTA,41.416714,-79.459422,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
053-30359,15AUGU,Yes,ACTIVE,SENECA TIMBERLANDS 11H 51261,05/27/2013,3444.93,9,,,,,No,SENECA RESOURCES CORP,OGO-15547,FOREST,TIONESTA,41.416531,-79.458619,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-24518,15AUGU,Yes,ACTIVE,JAMES A STEPP 6A,04/09/2008,1857.94,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,ALEPPO,39.807404,-80.415759,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-25446,15AUGU,Yes,ACTIVE,GEORGE RICHTER 6H,07/02/2011,9068,4,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.813694,-80.477306,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25467,15AUGU,No,ACTIVE,JOHN BRIGGS 1H,12/27/2010,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.825472,-80.496722,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
059-25468,15AUGU,No,ACTIVE,JOHN BRIGGS 3H,10/02/2010,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.825444,-80.496778,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
059-25469,15AUGU,No,ACTIVE,JOHN BRIGGS 5H,11/15/2010,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.8255,-80.496694,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-25647,15AUGU,No,RINAC,WALTER STINGER 8H,05/26/2011,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.802222,-80.501778,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
059-25692,15AUGU,Yes,ACTIVE,GEORGE RICHTER 8H,05/22/2011,9308,4,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.813667,-80.477333,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25739,15AUGU,Yes,ACTIVE,ROGER PARRY 8H-A,01/27/2012,158904,31,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.845972,-80.406278,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25747,15AUGU,Yes,RINAC,ROGER PARRY 3H,01/05/2012,156256,31,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.846028,-80.406333,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25919,15AUGU,Yes,RINAC,CHARLES BEHM GRE 8H,04/27/2012,18496,4,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.852236,-80.424922,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-26661,15AUGU,No,ACTIVE,CHARLES BEHM 2H,11/26/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.852367,-80.425097,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-26662,15AUGU,No,ACTIVE,CHARLES BEHM 4H,10/13/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.852353,-80.425008,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-26663,15AUGU,No,ACTIVE,CHARLES BEHM 6H,10/13/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.852336,-80.424922,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-26664,15AUGU,No,ACTIVE,CHARLES BEHM 10H,10/13/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.852322,-80.424836,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-26705,15AUGU,Yes,ACTIVE,JOHN BRIGGS 50U,12/15/2014,43375,7,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.825372,-80.496647,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-26711,15AUGU,No,ACTIVE,ROGER PARRY 5H,12/05/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.845967,-80.406144,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-26712,15AUGU,No,RINAC,ROGER PARRY 7H,12/05/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.845972,-80.406056,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
059-26713,15AUGU,No,ACTIVE,ROGER PARRY 9H,12/05/2014,,,,,,,No,RICE DRILLING B LLC,OGO-39054,GREENE,ALEPPO,39.845978,-80.405967,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-24573,15AUGU,No,ACTIVE,CONSOL PENNSYLVANIA COAL CO CNX-1,12/30/2007,,,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.898283,-80.291813,Yes,VERTI,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,Not a Marcellus well,OGRE
059-24719,15AUGU,Yes,ACTIVE,CONSOL PENNYSLVANIA COAL CO CNX-4,04/21/2008,1503.69,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.887872,-80.293791,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-24737,15AUGU,Yes,ACTIVE,CONSOL PENNSYLVANIA COAL CO CNX-3,06/04/2008,13285.48,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.893419,-80.29576,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-24833,15AUGU,No,ACTIVE,CONSOL PA COAL CO CNX-2A,08/21/2008,,,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.895833,-80.286346,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
059-24902,15AUGU,Yes,ACTIVE,CONSOL GH8CV,10/16/2008,151.84,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.901702,-80.294199,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-24920,15AUGU,No,ACTIVE,CONSOL GH12CV,10/07/2008,,,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.902606,-80.310044,Yes,VERTI,No,Aug 2015 (Unconventional wells),Plugged well,Not a Marcellus well,OGRE
059-24921,15AUGU,Yes,ACTIVE,CONSOL GH2CV,11/01/2008,521.53,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.891864,-80.285393,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-24928,15AUGU,Yes,ACTIVE,CONSOL GH6CV,10/17/2008,873.47,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.9028,-80.28654,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-24965,15AUGU,Yes,ACTIVE,CONSOL PENNSYLVANIA COAL CO CNX-2A,10/07/2008,875.91,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.89573,-80.286246,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25034,15AUGU,No,ACTIVE,CONSOL GH19CV,01/13/2009,,,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.897658,-80.343434,Yes,VERTI,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
059-25048,15AUGU,Yes,ACTIVE,CONSOL GH10ACV-A,02/09/2009,33755.43,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.903788,-80.301541,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25049,15AUGU,Yes,ACTIVE,CONSOL GH10CV,12/22/2008,33007.97,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.903536,-80.301658,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25050,15AUGU,No,ACTIVE,CONSOL GH21CV,01/15/2009,,,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.887294,-80.280831,Yes,VERTI,No,Aug 2015 (Unconventional wells),Plugged well,,OGRE
059-25052,15AUGU,Yes,ACTIVE,CONSOL GH14CV,02/07/2009,987.03,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.910844,-80.300816,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-25102,15AUGU,Yes,ACTIVE,CONSOL GH11CV,03/11/2009,49027.06,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.906497,-80.299696,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25103,15AUGU,Yes,ACTIVE,CONSOL GH11ACV,04/03/2009,53421.67,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.906619,-80.299802,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25144,15AUGU,Yes,ACTIVE,CONSOL GH34CV-A,07/03/2009,3982.09,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.89885,-80.27869,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25146,15AUGU,Yes,ACTIVE,CONSOL GH15CV,07/06/2009,42767.11,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.909211,-80.30743,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25167,15AUGU,Yes,ACTIVE,CONSOL GH11BCV-A,10/01/2009,13256.79,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.90648,-80.299796,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25168,15AUGU,Yes,ACTIVE,CONSOL GH11CCV,06/08/2009,36287.06,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.906547,-80.29986,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25169,15AUGU,Yes,ACTIVE,CONSOL GH10BCV,04/23/2009,62251.99,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.90338,-80.301744,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25172,15AUGU,Yes,ACTIVE,CONSOL CNX2B,06/15/2009,7134.58,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.895811,-80.286243,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25305,15AUGU,Yes,ACTIVE,CONSOL GH2BCV-A,09/28/2009,20173.42,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.893167,-80.286186,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25309,15AUGU,Yes,ACTIVE,CONSOL GH2ACV,10/24/2009,32219.53,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.893075,-80.286186,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25352,15AUGU,Yes,RINAC,THUNDER UNIT ONE 1V,01/07/2010,983,3,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.826889,-80.27911,Yes,VERTI,No,Aug 2015 (Unconventional wells),,,OGRE
059-25397,15AUGU,Yes,ACTIVE,CONSOL GH10CCV,01/09/2010,23166.23,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.903575,-80.302172,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25570,15AUGU,Yes,ACTIVE,CONSOL GH35CV,10/25/2010,32496.67,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.891583,-80.297931,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25571,15AUGU,Yes,ACTIVE,CONSOL GH35BCV,10/25/2010,16858.55,31,,,,,No,CNX GAS CO LLC,OGO-37312,GREENE,CENTER,39.891639,-80.297889,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25580,15AUGU,Yes,ACTIVE,WALKER B 590906,05/22/2011,36345,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.9335,-80.317056,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25581,15AUGU,Yes,ACTIVE,WALKER B 590909,05/25/2011,49813,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933556,-80.317222,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25582,15AUGU,Yes,ACTIVE,WALKER B 590910,05/27/2011,61570,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933606,-80.317378,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25595,15AUGU,Yes,ACTIVE,THUNDER 1.2H,12/14/2010,40158,31,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.826861,-80.279306,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25598,15AUGU,No,RINAC,GROVE 1V,12/08/2010,,,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.847261,-80.296467,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
059-25626,15AUGU,No,ACTIVE,KENTOR INC 8H,03/24/2011,,,,,,,No,VANTAGE ENERGY APPALACHIA II LLC,OGO-39499,GREENE,CENTER,39.877222,-80.307583,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
059-25691,15AUGU,Yes,ACTIVE,THUNDER UNIT ONE 8H,01/30/2012,103600,31,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.826914,-80.279286,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25702,15AUGU,Yes,ACTIVE,WALKER B 590905,05/22/2011,48077,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.9335,-80.317,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25703,15AUGU,Yes,ACTIVE,WALKER B 590907,05/25/2011,37600,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933528,-80.317111,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25707,15AUGU,Yes,ACTIVE,WALKER B 590908,05/26/2011,78107,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933539,-80.317161,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25729,15AUGU,Yes,ACTIVE,MILESKY UNIT 1H,07/14/2011,69775,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,GREENE,CENTER,39.861283,-80.245292,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25757,15AUGU,Yes,ACTIVE,WALKER B 591205,07/21/2011,76607,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933592,-80.317339,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25758,15AUGU,No,ACTIVE,WALKER B 591206,03/13/2012,,,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933611,-80.317389,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-25759,15AUGU,Yes,ACTIVE,WALKER B 591207,08/12/2011,67611,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933617,-80.317419,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25760,15AUGU,Yes,ACTIVE,WALKER B 591208,07/01/2011,50732,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933639,-80.317444,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25762,15AUGU,Yes,ACTIVE,WALKER B 591210-A,07/01/2011,78635,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.933653,-80.317539,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25779,15AUGU,Yes,ACTIVE,THUNDER TWO 5H,08/03/2011,92508,31,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.818994,-80.287783,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25788,15AUGU,Yes,ACTIVE,THUNDER UNIT ONE 6H,01/30/2012,66673,31,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.826753,-80.279353,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25806,15AUGU,No,ACTIVE,THUNDER UNIT ONE 2V,08/03/2011,,,,,,,No,ALPHA SHALE RES LP,OGO-39227,GREENE,CENTER,39.819006,-80.28765,Yes,VERTI,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
059-25817,15AUGU,Yes,ACTIVE,D THARP 591124,06/28/2012,68206,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913311,-80.271961,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25818,15AUGU,Yes,ACTIVE,D THARP 591125,06/28/2012,126003,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913328,-80.272011,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25819,15AUGU,Yes,ACTIVE,D THARP 591126,06/28/2012,80139,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913342,-80.272061,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25820,15AUGU,Yes,ACTIVE,D THARP 591127,06/27/2012,88385,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913358,-80.272111,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25928,15AUGU,Yes,ACTIVE,MILESKY UNIT 2H,04/27/2012,72573,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,GREENE,CENTER,39.8612,-80.245303,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25929,15AUGU,Yes,ACTIVE,MOORE 591128,06/01/2012,141672,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923672,-80.337369,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25930,15AUGU,Yes,ACTIVE,MOORE 591129,06/01/2012,110526,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923711,-80.337358,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25931,15AUGU,Yes,ACTIVE,MOORE 591130,06/01/2012,172419,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923753,-80.337347,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25932,15AUGU,Yes,ACTIVE,MOORE 591131,04/04/2012,58423,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923792,-80.337336,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25933,15AUGU,Yes,ACTIVE,MOORE 591132,06/01/2012,93475,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923833,-80.337325,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25934,15AUGU,Yes,ACTIVE,MOORE 591133,03/14/2012,83509,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923872,-80.337314,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25943,15AUGU,Yes,ACTIVE,WEST RUN 591398,05/03/2012,56967,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913961,-80.303197,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25944,15AUGU,Yes,ACTIVE,WEST RUN 591399,05/03/2012,67000,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913944,-80.303147,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25945,15AUGU,Yes,ACTIVE,WEST RUN 591400,05/03/2012,77814,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913931,-80.303097,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25946,15AUGU,Yes,ACTIVE,WEST RUN 591401,05/03/2012,78360,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913917,-80.303047,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25947,15AUGU,Yes,ACTIVE,WEST RUN 591402,05/03/2012,89484,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.9139,-80.302997,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25948,15AUGU,Yes,ACTIVE,WEST RUN 591403,05/03/2012,79370,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.913886,-80.302947,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25950,15AUGU,Yes,ACTIVE,MOORE 591134,03/14/2012,76998,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923914,-80.337303,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25951,15AUGU,Yes,ACTIVE,MOORE 591135,03/27/2012,96611,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923953,-80.337292,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25952,15AUGU,Yes,ACTIVE,MOORE 591297,03/16/2012,159400,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923631,-80.337381,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25953,15AUGU,Yes,ACTIVE,MOORE 591298,03/16/2012,109705,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.923592,-80.337392,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25954,15AUGU,Yes,ACTIVE,PATTERSON CREEK 590911,09/04/2012,93693,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.935875,-80.308069,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25955,15AUGU,Yes,ACTIVE,PATTERSON CREEK 590913,09/05/2012,120685,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.935847,-80.307981,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25956,15AUGU,Yes,ACTIVE,PATTERSON CREEK 590914,09/04/2012,124255,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.935833,-80.307936,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
059-25959,15AUGU,Yes,ACTIVE,I PIERCE 591348,05/10/2012,103653,31,,,,,No,EQT PRODUCTION CO,OGO-61555,GREENE,CENTER,39.910522,-80.279344,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
